tipo,elemento,componente,valor_cache
fuerza|local,76,comp_9,-0.03326429683772602
fuerza|local,76,comp_10,2.064771595859802
fuerza|local,76,comp_11,-33.4059394655137
fuerza|local,78,comp_0,2374.0288553226446
fuerza|local,78,comp_1,-6.234955440062445
fuerza|local,78,comp_2,-0.5080794782688649
fuerza|local,78,comp_3,-0.0007673618288427359
fuerza|local,78,comp_4,0.6502416839167177
fuerza|local,78,comp_5,-13.081329747666953
fuerza|local,78,comp_6,-2374.0288553226446
fuerza|local,78,comp_7,6.234955440062445
fuerza|local,78,comp_8,0.5080794782688649
fuerza|local,78,comp_9,0.0007673618288427359
fuerza|local,78,comp_10,1.3617530500279873
fuerza|local,78,comp_11,-11.609093794980328
fuerza|local,81,comp_0,1225.3522697471092
fuerza|local,81,comp_1,6.41047855121005
fuerza|local,81,comp_2,0.12283679015663633
fuerza|local,81,comp_3,-0.034496394010911195
fuerza|local,81,comp_4,4.8584343711697136
fuerza|local,81,comp_5,12.929761104931892
fuerza|local,81,comp_6,-1225.3522697471092
fuerza|local,81,comp_7,-6.41047855121005
fuerza|local,81,comp_8,-0.12283679015663633
fuerza|local,81,comp_9,0.034496394010911195
fuerza|local,81,comp_10,-5.344868060189993
fuerza|local,81,comp_11,12.455733957859904
fuerza|local,83,comp_0,607.011060941624
fuerza|local,83,comp_1,-20.88137780287347
fuerza|local,83,comp_2,12.330361085463746
fuerza|local,83,comp_3,0.03326429683772602
fuerza|local,83,comp_4,-22.26782838674131
fuerza|local,83,comp_5,-52.0699017936207
fuerza|local,83,comp_6,-607.011060941624
fuerza|local,83,comp_7,20.88137780287347
fuerza|local,83,comp_8,-12.330361085463746
fuerza|local,83,comp_9,-0.03326429683772602
fuerza|local,83,comp_10,-26.56040151169512
fuerza|local,83,comp_11,-30.62035430575822
fuerza|local,85,comp_0,1767.4712118729085
fuerza|local,85,comp_1,2.9549110930504625
fuerza|local,85,comp_2,-5.094981351626974
fuerza|local,85,comp_3,-0.0007673618288427359
fuerza|local,85,comp_4,6.704952156749422
fuerza|local,85,comp_5,-0.9543851268005827
fuerza|local,85,comp_6,-1767.4712118729085
fuerza|local,85,comp_7,-2.9549110930504625
fuerza|local,85,comp_8,5.094981351626974
fuerza|local,85,comp_9,0.0007673618288427359
fuerza|local,85,comp_10,13.471173995693395
fuerza|local,85,comp_11,12.655833055280414
fuerza|local,88,comp_0,675.2352128721379
fuerza|local,88,comp_1,-16.76065262042051
fuerza|local,88,comp_2,-4.2234285589707
fuerza|local,88,comp_3,-0.034496394010911195
fuerza|local,88,comp_4,6.69680232964975
fuerza|local,88,comp_5,-26.975145389280243
fuerza|local,88,comp_6,-675.2352128721379
fuerza|local,88,comp_7,16.76065262042051
fuerza|local,88,comp_8,4.2234285589707
fuerza|local,88,comp_9,0.034496394010911195
fuerza|local,88,comp_10,10.027974763874223
fuerza|local,88,comp_11,-39.397038987584985
fuerza|local,90,comp_0,249.75748642466021
fuerza|local,90,comp_1,-137.0045680649905
fuerza|local,90,comp_2,-10.133109846539218
fuerza|local,90,comp_3,0.03326429683772602
fuerza|local,90,comp_4,16.654685047938198
fuerza|local,90,comp_5,-227.2089335639383
fuerza|local,90,comp_6,-249.75748642466021
fuerza|local,90,comp_7,137.0045680649905
fuerza|local,90,comp_8,10.133109846539218
fuerza|local,90,comp_9,-0.03326429683772602
fuerza|local,90,comp_10,23.47242994435711
fuerza|local,90,comp_11,-315.329155973424
fuerza|local,92,comp_0,1003.7111093845423
fuerza|local,92,comp_1,-4.322203284175571
fuerza|local,92,comp_2,-2.0068952982434642
fuerza|local,92,comp_3,-0.0007673618288427359
fuerza|local,92,comp_4,2.6328125020614657
fuerza|local,92,comp_5,-10.55349979845703
fuerza|local,92,comp_6,-1003.7111093845423
fuerza|local,92,comp_7,4.322203284175571
fuerza|local,92,comp_8,2.0068952982434642
fuerza|local,92,comp_9,0.0007673618288427359
fuerza|local,92,comp_10,5.3144928789826515
fuerza|local,92,comp_11,-6.56242520687823
fuerza|local,95,comp_0,1141.461826968173
fuerza|local,95,comp_1,-31.154231995636575
fuerza|local,95,comp_2,-0.46242394938194414
fuerza|local,95,comp_3,-0.034496394010911195
fuerza|local,95,comp_4,-0.019403814942639208
fuerza|local,95,comp_5,-44.6071323944695
fuerza|local,95,comp_6,-1141.461826968173
fuerza|local,95,comp_7,31.154231995636575
fuerza|local,95,comp_8,0.46242394938194414
fuerza|local,95,comp_9,0.034496394010911195
fuerza|local,95,comp_10,1.850602654495138
fuerza|local,95,comp_11,-78.76362630825133
fuerza|local,97,comp_0,468.9760695722571
fuerza|local,97,comp_1,-188.81877886210913
fuerza|local,97,comp_2,-0.8734922053481252
fuerza|local,97,comp_3,0.03326429683772602
fuerza|local,97,comp_4,1.2191437368440257
fuerza|local,97,comp_5,-315.7060998114001
fuerza|local,97,comp_6,-468.9760695722571
fuerza|local,97,comp_7,188.81877886210913
fuerza|local,97,comp_8,0.8734922053481252
fuerza|local,97,comp_9,-0.03326429683772602
fuerza|local,97,comp_10,2.23988539633455
fuerza|local,97,comp_11,-432.0162644825519
fuerza|local,99,comp_0,1699.718763821919
fuerza|local,99,comp_1,-3.188660137230777
fuerza|local,99,comp_2,-0.6798649498076828
fuerza|local,99,comp_3,-0.0007673618288427359
fuerza|local,99,comp_4,0.8811324421262346
fuerza|local,99,comp_5,-9.060219947929152
fuerza|local,99,comp_6,-1699.718763821919
fuerza|local,99,comp_7,3.188660137230777
fuerza|local,99,comp_8,0.6798649498076828
fuerza|local,99,comp_9,0.0007673618288427359
fuerza|local,99,comp_10,1.811132759112189
fuerza|local,99,comp_11,-3.566874195504724
